filename	label	off0	off1	span	code	semantic_rel
es-S0212-16112007000700016-1	PROCEDIMIENTO	229	278	resección de colon derecho, íleon y 2/3 de yeyuno	442285009	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	2506	2526	enzimas pancreáticas	250646009	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	2829	2853	anastomosis yeyunocólica	235408004	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	283	295	yeyunostomía	29453004	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	298	311	esplenectomía	234319005	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3034	3047	fluidoterapia	702386002	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3140	3161	trasplante intestinal	441751006	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3231	3248	nutrición enteral	229912004	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3282	3292	trasplante	77465005	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3337	3350	fluidoterapia	702386002	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	349	352	NPT	789709006	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	3605	3618	fluidoterapia	702386002	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	364	390	tolerancia oral progresiva	278846007	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	3937	3965	Elemental 0,28 Extra Líquido	435731000124108	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	3998	4010	Kreón 10.000	714587003	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	4059	4067	Supradyn	278846007	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	438	469	limonada alcalina (fórmula OMS)	243222002	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	4440	4452	intervención	387713003	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	508	549	tomas orales de fórmula enteral elemental	229912004	NARROW
es-S0212-16112007000700016-1	PROCEDIMIENTO	714	771	se anastomosan los 12 cm de yeyuno con el colon izquierdo	235408004	EXACT
es-S0212-16112007000700016-1	PROCEDIMIENTO	786	801	colecistectomía	38102005	EXACT
es-S0212-16112009000300015-1	PROCEDIMIENTO	1141	1144	NPD	876825002	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	1273	1276	NPD	876825002	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	128	194	resección de yeyuno, ileon, colon ascendente y mitad de transverso	442285009	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	212	237	anastomosis yeyuno-cólica	235408004	EXACT
es-S0212-16112009000300015-1	PROCEDIMIENTO	311	314	NPD	876825002	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	542	545	NPD	876825002	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	817	820	NPD	876825002	NARROW
es-S0212-16112009000300015-1	PROCEDIMIENTO	864	884	recambiar el catéter	103713001	EXACT
es-S0212-16112009000300015-1	PROCEDIMIENTO	981	984	NPD	876825002	NARROW
es-S0212-16112010000600022-1	PROCEDIMIENTO	1470	1479	analítica	396550006	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	179	198	colectomía subtotal	43075005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	201	243	ileostomía terminal en fosa iliaca derecha	301784005	NARROW
es-S0212-16112010000600022-1	PROCEDIMIENTO	2036	2046	ileostomía	301784005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2049	2070	tratamiento diurético	722048006	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2092	2116	rehidratación parenteral	243223007	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2159	2168	diurético	722048006	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	275	346	reconstrucción del tránsito intestinal con anastomosis término-terminal	235407009	NARROW
es-S0212-16112010000600022-1	PROCEDIMIENTO	2812	2822	TC craneal	169066007	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2915	2918	TAC	77477000	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2920	2923	ECG	29303009	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2926	2934	Rx tórax	399208008	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	2974	2983	analítica	396550006	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	3133	3183	tratamiento IV con sueroterapia para rehidratación	103744005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	349	369	cierre de ileostomía	47092002	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	3581	3599	exploración física	5880005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	3816	3834	medidas dietéticas	278846007	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	3847	3899	dieta astringente, baja en grasas y azúcares simples	278846007	NARROW
es-S0212-16112010000600022-1	PROCEDIMIENTO	4263	4273	Ileostomía	301784005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	466	510	resección de 1,5 metros de intestino delgado	107938000	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	519	587	ileostomía terminal definitiva con muñón rectal abandonado en pelvis	367436000	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	5218	5228	ileostomía	301784005	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	5327	5339	electrólitos	79301008	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	664	676	intervención	387713003	EXACT
es-S0212-16112010000600022-1	PROCEDIMIENTO	949	965	diurético de asa	722048006	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	102	138	cirugía con evacuación del hemotórax	716677007	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1067	1109	se colocó tubo de drenaje torácico derecho	264957007	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	1206	1226	nutrición parenteral	876825002	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1228	1230	NP	876825002	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	141	171	resección de distrofia bullosa	35646002	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1423	1439	reposo digestivo	792805006	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1501	1527	drenaje torácico bilateral	278296000	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	1548	1569	pleurodesis con talco	302450005	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1622	1642	retirada del drenaje	241031001	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1850	1852	NP	876825002	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1884	1891	catéter	45211000	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1908	1934	retirada de la vía central	175853000	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	1999	2047	dieta oral exenta en grasas con SNO ricos en TCM	278846007	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	2068	2086	drenajes torácicos	278296000	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	2224	2240	drenaje torácico	278296000	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	2414	2432	drenajes pleurales	278296000	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	2708	2735	oxigenoterapia domiciliaria	426990007	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	332	378	tomografía axial computarizada (TAC) abdominal	169070004	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	854	880	toracocentesis evacuadoras	91602002	EXACT
es-S0212-16112012000300029-1	PROCEDIMIENTO	882	904	dieta exenta de grasas	278846007	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	907	984	suplementos nutricionales orales (SNO) ricos en triglicéridos de cadena media	709542007	NARROW
es-S0212-16112012000300029-1	PROCEDIMIENTO	941	944	SNO	278846007	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	1220	1227	lípidos	16254007	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	1234	1237	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	1262	1265	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	1458	1496	retirada de drenajes y de sonda Petzer	241031001	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	1601	1620	NPT en su domicilio	789709006	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	1696	1737	intervención de reconstrucción intestinal	186648008	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	1835	1855	Nutrición Parenteral	876825002	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	1885	1888	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	2304	2307	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	2372	2390	bioquímica general	412890008	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	239	327	perforación abdominal con peritonitis fecaloidea que motivó 3 intervenciones quirúrgicas	307709007	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	2921	2935	oligoelementos	435601000124107	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	3663	3666	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	3764	3791	reconstrucción de intestino	186648008	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	3840	3843	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	658	682	ileostomía de protección	301784005	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	684	758	fistulización dirigida a nivel de anastomosis ileo-cólica con sonda Petzer	88834003	NARROW
es-S0212-16112012000500042-1	PROCEDIMIENTO	761	781	drenajes abdominales	89305009	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	810	836	Nutrición Parenteral Total	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	838	841	NPT	789709006	EXACT
es-S0212-16112012000500042-1	PROCEDIMIENTO	997	1000	NPT	789709006	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	1291	1316	tratamiento antidiabético	384953001	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	1396	1414	exploración física	5880005	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	1693	1702	analítica	396550006	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	2012	2063	tratamiento con dieta hipercalórica e hiperproteica	278846007	NARROW
es-S0212-16112013000300055-1	PROCEDIMIENTO	2086	2112	módulos proteicos en polvo	1055200005	NARROW
es-S0212-16112013000300055-1	PROCEDIMIENTO	2358	2395	analítica de parámetros nutricionales	412890008	NARROW
es-S0212-16112013000300055-1	PROCEDIMIENTO	2400	2418	densitometría ósea	312681000	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	489	510	ácidos grasos omega 3	871564005	NARROW
es-S0212-16112013000300055-1	PROCEDIMIENTO	610	628	cirugía bariátrica	430715008	EXACT
es-S0212-16112013000300055-1	PROCEDIMIENTO	653	695	derivación bilio-pancreática laparoscópica	71827004	NARROW
es-S0212-16112013000300055-1	PROCEDIMIENTO	700	715	colecistectomía	38102005	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	1040	1060	radiografía de tórax	399208008	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	1215	1229	ecocardiograma	40701008	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	137	157	resección intestinal	442285009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	1380	1403	tratamiento antibiótico	281789004	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	1524	1569	cirugía cardiaca para extraer ambos catéteres	64915003+103715008	COMPOSITE
es-S0212-16112013000300056-1	PROCEDIMIENTO	1680	1703	tratamiento antibiótico	281789004	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	1719	1748	TC craneal y toraco-abdominal	711278009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	175	194	ileostomía terminal	301784005	NARROW
es-S0212-16112013000300056-1	PROCEDIMIENTO	2141	2152	se aislaron	250464005	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	223	286	NPD mediante un dispositivo intravascular totalmente implantado	876825002	NARROW
es-S0212-16112013000300056-1	PROCEDIMIENTO	2352	2375	tratamiento antibiótico	281789004	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	2523	2543	ventilación mecánica	40617009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	2557	2570	traqueostomía	48387007	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	2592	2612	ventilación mecánica	40617009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	334	345	corticoides	788751009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	583	595	hemocultivos	30088009	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	605	628	se sustituyó el catéter	103713001	EXACT
es-S0212-16112013000300056-1	PROCEDIMIENTO	641	710	retirándose solamente el reservorio y la porción proximal del catéter	103715008	NARROW
es-S0212-71992004000600005-1	PROCEDIMIENTO	1047	1056	analítica	396550006	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1402	1427	estudio de la coagulación	3116009	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1433	1460	análisis elemental de orina	27171005	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1481	1494	proteínograma	82962001	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1499	1532	determinación de inmunoglobulinas	250709001	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1538	1558	estudio inmunológico	252375001	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1599	1649	estudios microbiológicos que incluyeron serologías	269934003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1751	1805	legionella (con la determinación de antígeno en orina)	122031008	NARROW
es-S0212-71992004000600005-1	PROCEDIMIENTO	1876	1894	serología para VEB	408219003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	1980	2004	estudios microbiológicos	269934003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2006	2018	hemocultivos	30088009	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2020	2038	cultivos de esputo	104173009	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2041	2054	urinocultivos	117010004	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2073	2097	estudio de mycobacterias	4737000	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2128	2145	pruebas de imagen	363679005	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2167	2180	TAC abdominal	169070004	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2364	2411	resultados (microbiológicos e histopatológicos)	269934003+252416005	COMPOSITE
es-S0212-71992004000600005-1	PROCEDIMIENTO	2425	2458	biopsia hepática y de médula ósea	86259008+234326005	COMPOSITE
es-S0212-71992004000600005-1	PROCEDIMIENTO	2550	2573	tratamiento antibiótico	281789004	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2859	2882	laparotomía diagnóstica	74770008	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2888	2905	anestesia general	50697003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	2916	2928	intervención	387713003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3218	3231	esplenectomía	234319005	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3236	3271	estudio histológico de los ganglios	608845009	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3462	3475	esplenectomía	234319005	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3714	3735	análisis microscópico	168127009	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3840	3868	estudios inmunohistoquímicos	117617002	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	3923	3952	diagnóstico anatomopatológico	252416005	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	471	490	ecografía abdominal	45036003	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	581	635	tratamiento antibiótico (cobertura de amplio espectro)	281789004	EXACT
es-S0212-71992004000600005-1	PROCEDIMIENTO	930	948	exploración física	5880005	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	141	162	antidiabéticos orales	384953001	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	1837	1869	anamnesis por órganos y aparatos	201495001	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	187	201	Apendicectomía	80146002	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	1894	1912	exploración física	5880005	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	223	254	cirugía de hidrocele testicular	49266009	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	2277	2295	exploración física	5880005	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	2418	2451	exploración neurológica y general	5880005	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	2547	2557	bioquímica	412890008	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	2719	2728	Hemograma	26604007	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	2813	2828	Perfil hepático	26958001	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	2885	2901	Estudio hormonal	122445005	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3050	3074	Espectro electroforético	82962001	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3169	3180	TAC craneal	169066007	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3304	3316	Colonoscopia	73761001	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3378	3416	biopsias en colon descendente proximal	76164006	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	3515	3544	Biopsia de mucosa colorrectal	76164006	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	3589	3624	tinciones especificas para amiloide	27563003	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3649	3663	Ecocardiograma	40701008	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	3837	3858	Estudio arritmológico	284448002	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	4028	4052	estimulación ventricular	344994008	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4064	4083	Test presor de frío	50052006	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4163	4176	Serología VIH	165813002	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4188	4196	Rx tórax	399208008	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4227	4246	TAC abdominopélvico	419394006	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4276	4339	Niveles de catecolaminas en plasma en decúbito y en sedestación	412910008	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	4422	4455	Niveles de catecolaminas en orina	309618006	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	4608	4629	fármacos hipotensores	408497003	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	680	705	se puso un marcapasos VDD	25267002	NARROW
es-S0212-71992005000200008-1	PROCEDIMIENTO	833	847	ECOcardiograma	40701008	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	948	960	TC abdominal	169070004	EXACT
es-S0212-71992005000200008-1	PROCEDIMIENTO	981	1004	exploración neurológica	84728005	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1033	1079	colangiopancreatografía retrógrada endoscópica	386718000	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1081	1085	CPRE	386718000	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1168	1199	profilaxis con glucocorticoides	266715005	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1207	1225	imagen endoscópica	423827005	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1268	1305	Se canuló profundamente la vía biliar	705540006	NARROW
es-S0212-71992005001200008-1	PROCEDIMIENTO	1295	1383	vía biliar y se introdujo una guía de 0.025 pulgadas para asegurar el acceso al colédoco	174585003	NARROW
es-S0212-71992005001200008-1	PROCEDIMIENTO	1388	1446	introducción del contraste para la colangiopancreatografía	386718000	NARROW
es-S0212-71992005001200008-1	PROCEDIMIENTO	1502	1511	inyección	281706009	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1560	1578	imagen endoscópica	423827005	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1629	1643	colangiografía	28367004	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1685	1707	inyección de contraste	443432005	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1774	1786	radiografías	168537006	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	1817	1891	coledococele y se procedió a seccionarlo mediante una esfinerotomía biliar	174549003	NARROW
es-S0212-71992005001200008-1	PROCEDIMIENTO	1938	1962	intervención endoscópica	264274002	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	477	508	ecografía abdominal trancutánea	45036003	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	510	522	gastroscopia	76009000	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	524	536	colonoscopia	73761001	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	539	551	TC abdominal	169070004	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	614	662	colangiopancreatografía por resonancia magnética	314635004	EXACT
es-S0212-71992005001200008-1	PROCEDIMIENTO	664	668	CPRM	314635004	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	1063	1102	tomografía computerizada cervico-facial	169031005	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	1481	1512	biopsia de la lesión intranasal	232495003	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	1807	1821	inmunofenotipo	414466002	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	1866	1884	inmunohistoquímica	117617002	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	1964	2002	biopsia de la tumoración submandibular	178497007	NARROW
es-S0212-71992005001200010-1	PROCEDIMIENTO	2213	2227	inmunofenotipo	414466002	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	265	283	cirugía bariatrica	430715008	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	2860	2901	tomografía computerizada toraco-abdominal	418891003	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	2948	2970	biopsia de médula ósea	56241004	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	3025	3035	bioquímica	412890008	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	3040	3062	perfil renal, hepático	54610007+26958001	COMPOSITE
es-S0212-71992005001200010-1	PROCEDIMIENTO	3064	3077	proteinograma	412899009	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	3119	3143	examen de la médula ósea	167907006	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	3462	3484	estudio de médula ósea	167907006	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	3706	3735	serología para VIH, VHB y VHC	165813002+313398001+64411004	COMPOSITE
es-S0212-71992005001200010-1	PROCEDIMIENTO	3813	3833	fórmula leucocitaria	302560003	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	4045	4078	tratamiento con poliquimioterapia	367336001	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	4090	4113	radioterapia secuencial	108290001	NARROW
es-S0212-71992005001200010-1	PROCEDIMIENTO	4140	4174	trasplante autólogo de médula ósea	58776007	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	813	844	aspirado/biopsia de médula ósea	49401003+234326005	COMPOSITE
es-S0212-71992005001200010-1	PROCEDIMIENTO	864	873	hemograma	26604007	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	942	971	biopsia de la masa intranasal	80250004	EXACT
es-S0212-71992005001200010-1	PROCEDIMIENTO	999	1058	biopsia incisional de la tumoración submandibular izquierda	70871006	NARROW
es-S0212-71992006000200006-1	PROCEDIMIENTO	1604	1634	ecocardiografía transesofágica	105376000	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	1971	1989	exploración fisica	5880005	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2049	2070	auscultación cardiaca	449263002	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2092	2113	auscultación pulmonar	449264008	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2253	2286	exploración otorrinolaringológica	113028003	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2319	2342	exploración neurológica	84728005	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2442	2466	reflejos osteotendinosos	163778008	NARROW
es-S0212-71992006000200006-1	PROCEDIMIENTO	2638	2647	hemograma	26604007	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2741	2751	bioquímica	412890008	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2861	2888	frotis de sangre periférica	104130000	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2916	2925	hemograma	26604007	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	2962	2982	radiografia de tórax	399208008	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3034	3046	radiografias	363680008	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3099	3131	radiografia de senos paranasales	84492002	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3189	3218	ecocardiograma transesofágico	105376000	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3289	3305	prótesis aórtica	84683006	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3355	3375	gammagrafía con Ga67	766841001	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3507	3546	determinaciones de marcadores tumorales	250724005	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3682	3717	estudio de marcadores inmunológicos	252379007	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	3972	3984	hemocultivos	30088009	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	4111	4123	antibiograma	14788002	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	4193	4207	antibioterapia	281789004	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	4412	4442	ecocardiografía transesofágica	105376000	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	729	778	recambio valvular con bioprótesis Mitroflow n° 23	307279007	EXACT
es-S0212-71992006000200006-1	PROCEDIMIENTO	975	1005	ecocardiografia transesofágica	105376000	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	1321	1332	exploración	5880005	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	1527	1540	artrocentesis	90131007	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	1646	1661	tinción de Gram	62777006	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	1714	1732	cultivos aeróbicos	117033003	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	1890	1899	hemograma	26604007	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	2039	2069	Dosificación de inmuglobulinas	42441008	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	2267	2277	bioquímica	412890008	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	2497	2514	análisis de orina	27171005	EXACT
es-S0212-71992006000600007-1	PROCEDIMIENTO	2516	2562	serología para Salmonella, Shigella y Yersinia	104294000+104295004+104297007	COMPOSITE
